Location,Bedroom_Size,Month,Year,Date,Price,NationalPrice
Fullerton,Studio,9,2016,9/1/16,1231,799
Costa Mesa,Studio,9,2016,9/1/16,1511,799
Newport Beach,Studio,9,2016,9/1/16,2215,799
Laguna Niguel,Studio,9,2016,9/1/16,1506,799
Aliso Viejo,Studio,9,2016,9/1/16,1628,799
Laguna Beach,Studio,9,2016,9/1/16,1686,799
Los Angeles,1br,9,2016,9/1/16,1296,915
Anaheim,1br,9,2016,9/1/16,1530,915
Santa Ana,1br,9,2016,9/1/16,1351,915
Irvine,1br,9,2016,9/1/16,1996,915
Huntington Beach,1br,9,2016,9/1/16,1800,915
Garden Grove,1br,9,2016,9/1/16,1457,915
Orange,1br,9,2016,9/1/16,1668,915
Fullerton,1br,9,2016,9/1/16,1465,915
Costa Mesa,1br,9,2016,9/1/16,1798,915
Newport Beach,1br,9,2016,9/1/16,2636,915
Laguna Niguel,1br,9,2016,9/1/16,1793,915
Aliso Viejo,1br,9,2016,9/1/16,1938,915
Laguna Beach,1br,9,2016,9/1/16,2006,915
Los Angeles,2br,9,2016,9/1/16,1665,1135
Anaheim,2br,9,2016,9/1/16,1966,1135
Santa Ana,2br,9,2016,9/1/16,1736,1135
Irvine,2br,9,2016,9/1/16,2565,1135
Huntington Beach,2br,9,2016,9/1/16,2312,1135
Garden Grove,2br,9,2016,9/1/16,1872,1135
Orange,2br,9,2016,9/1/16,2144,1135
Fullerton,2br,9,2016,9/1/16,1883,1135
Costa Mesa,2br,9,2016,9/1/16,2311,1135
Newport Beach,2br,9,2016,9/1/16,3388,1135
Laguna Niguel,2br,9,2016,9/1/16,2303,1135
Aliso Viejo,2br,9,2016,9/1/16,2490,1135
Laguna Beach,2br,9,2016,9/1/16,2578,1135
Los Angeles,3br,9,2016,9/1/16,2263,1525
Anaheim,3br,9,2016,9/1/16,2672,1525
Santa Ana,3br,9,2016,9/1/16,2359,1525
Irvine,3br,9,2016,9/1/16,3486,1525
Huntington Beach,3br,9,2016,9/1/16,3143,1525
Garden Grove,3br,9,2016,9/1/16,2544,1525
Orange,3br,9,2016,9/1/16,2914,1525
Fullerton,3br,9,2016,9/1/16,2559,1525
Costa Mesa,3br,9,2016,9/1/16,3140,1525
Newport Beach,3br,9,2016,9/1/16,4604,1525
Laguna Niguel,3br,9,2016,9/1/16,3131,1525
Aliso Viejo,3br,9,2016,9/1/16,3384,1525
Laguna Beach,3br,9,2016,9/1/16,3504,1525
Los Angeles,4br,9,2016,9/1/16,2495,1777
Anaheim,4br,9,2016,9/1/16,2946,1777
Santa Ana,4br,9,2016,9/1/16,2601,1777
Irvine,4br,9,2016,9/1/16,3844,1777
Huntington Beach,4br,9,2016,9/1/16,3465,1777
Garden Grove,4br,9,2016,9/1/16,2805,1777
Orange,4br,9,2016,9/1/16,3213,1777
Fullerton,4br,9,2016,9/1/16,2821,1777
Costa Mesa,4br,9,2016,9/1/16,3462,1777
Newport Beach,4br,9,2016,9/1/16,5076,1777
Laguna Niguel,4br,9,2016,9/1/16,3452,1777
Aliso Viejo,4br,9,2016,9/1/16,3731,1777
Laguna Beach,4br,9,2016,9/1/16,3863,1777
Los Angeles,Studio,10,2016,10/1/16,1092,800
Anaheim,Studio,10,2016,10/1/16,1287,800
Santa Ana,Studio,10,2016,10/1/16,1139,800
Irvine,Studio,10,2016,10/1/16,1680,800
Huntington Beach,Studio,10,2016,10/1/16,1519,800
Garden Grove,Studio,10,2016,10/1/16,1239,800
Orange,Studio,10,2016,10/1/16,1407,800
Fullerton,Studio,10,2016,10/1/16,1226,800
Costa Mesa,Studio,10,2016,10/1/16,1522,800
Newport Beach,Studio,10,2016,10/1/16,2215,800
Laguna Niguel,Studio,10,2016,10/1/16,1509,800
Aliso Viejo,Studio,10,2016,10/1/16,1627,800
Laguna Beach,Studio,10,2016,10/1/16,1682,800
Los Angeles,1br,10,2016,10/1/16,1300,915
Anaheim,1br,10,2016,10/1/16,1532,915
Santa Ana,1br,10,2016,10/1/16,1355,915
Irvine,1br,10,2016,10/1/16,1999,915
Huntington Beach,1br,10,2016,10/1/16,1808,915
Garden Grove,1br,10,2016,10/1/16,1475,915
Orange,1br,10,2016,10/1/16,1674,915
Fullerton,1br,10,2016,10/1/16,1459,915
Costa Mesa,1br,10,2016,10/1/16,1811,915
Newport Beach,1br,10,2016,10/1/16,2636,915
Laguna Niguel,1br,10,2016,10/1/16,1796,915
Aliso Viejo,1br,10,2016,10/1/16,1937,915
Laguna Beach,1br,10,2016,10/1/16,2001,915
Los Angeles,2br,10,2016,10/1/16,1670,1135
Anaheim,2br,10,2016,10/1/16,1969,1135
Santa Ana,2br,10,2016,10/1/16,1742,1135
Irvine,2br,10,2016,10/1/16,2569,1135
Huntington Beach,2br,10,2016,10/1/16,2323,1135
Garden Grove,2br,10,2016,10/1/16,1895,1135
Orange,2br,10,2016,10/1/16,2151,1135
Fullerton,2br,10,2016,10/1/16,1875,1135
Costa Mesa,2br,10,2016,10/1/16,2328,1135
Newport Beach,2br,10,2016,10/1/16,3387,1135
Laguna Niguel,2br,10,2016,10/1/16,2307,1135
Aliso Viejo,2br,10,2016,10/1/16,2489,1135
Laguna Beach,2br,10,2016,10/1/16,2572,1135
Los Angeles,3br,10,2016,10/1/16,2270,1525
Anaheim,3br,10,2016,10/1/16,2676,1525
Santa Ana,3br,10,2016,10/1/16,2367,1525
Irvine,3br,10,2016,10/1/16,3492,1525
Huntington Beach,3br,10,2016,10/1/16,3157,1525
Garden Grove,3br,10,2016,10/1/16,2576,1525
Orange,3br,10,2016,10/1/16,2924,1525
Fullerton,3br,10,2016,10/1/16,2548,1525
Costa Mesa,3br,10,2016,10/1/16,3163,1525
Newport Beach,3br,10,2016,10/1/16,4603,1525
Laguna Niguel,3br,10,2016,10/1/16,3136,1525
Aliso Viejo,3br,10,2016,10/1/16,3382,1525
Laguna Beach,3br,10,2016,10/1/16,3495,1525
Los Angeles,4br,10,2016,10/1/16,2503,1777
Anaheim,4br,10,2016,10/1/16,2950,1777
Santa Ana,4br,10,2016,10/1/16,2610,1777
Irvine,4br,10,2016,10/1/16,3850,1777
Huntington Beach,4br,10,2016,10/1/16,3481,1777
Garden Grove,4br,10,2016,10/1/16,2840,1777
Orange,4br,10,2016,10/1/16,3224,1777
Fullerton,4br,10,2016,10/1/16,2810,1777
Costa Mesa,4br,10,2016,10/1/16,3488,1777
Newport Beach,4br,10,2016,10/1/16,5075,1777
Laguna Niguel,4br,10,2016,10/1/16,3458,1777
Aliso Viejo,4br,10,2016,10/1/16,3730,1777
Laguna Beach,4br,10,2016,10/1/16,3854,1777
Los Angeles,Studio,11,2016,11/1/16,1091,799
Anaheim,Studio,11,2016,11/1/16,1290,799
Santa Ana,Studio,11,2016,11/1/16,1142,799
Irvine,Studio,11,2016,11/1/16,1675,799
Huntington Beach,Studio,11,2016,11/1/16,1521,799
Garden Grove,Studio,11,2016,11/1/16,1250,799
Orange,Studio,11,2016,11/1/16,1408,799
Fullerton,Studio,11,2016,11/1/16,1221,799
Costa Mesa,Studio,11,2016,11/1/16,1522,799
Newport Beach,Studio,11,2016,11/1/16,2213,799
Laguna Niguel,Studio,11,2016,11/1/16,1506,799
Aliso Viejo,Studio,11,2016,11/1/16,1626,799
Laguna Beach,Studio,11,2016,11/1/16,1680,799
Los Angeles,1br,11,2016,11/1/16,1299,914
Anaheim,1br,11,2016,11/1/16,1535,914
Santa Ana,1br,11,2016,11/1/16,1359,914
Irvine,1br,11,2016,11/1/16,1994,914
Huntington Beach,1br,11,2016,11/1/16,1810,914
Garden Grove,1br,11,2016,11/1/16,1488,914
Orange,1br,11,2016,11/1/16,1676,914
Fullerton,1br,11,2016,11/1/16,1453,914
Costa Mesa,1br,11,2016,11/1/16,1811,914
Newport Beach,1br,11,2016,11/1/16,2634,914
Laguna Niguel,1br,11,2016,11/1/16,1792,914
Aliso Viejo,1br,11,2016,11/1/16,1935,914
Laguna Beach,1br,11,2016,11/1/16,1999,914
Los Angeles,2br,11,2016,11/1/16,1669,1134
Anaheim,2br,11,2016,11/1/16,1972,1134
Santa Ana,2br,11,2016,11/1/16,1747,1134
Irvine,2br,11,2016,11/1/16,2562,1134
Huntington Beach,2br,11,2016,11/1/16,2326,1134
Garden Grove,2br,11,2016,11/1/16,1912,1134
Orange,2br,11,2016,11/1/16,2153,1134
Fullerton,2br,11,2016,11/1/16,1868,1134
Costa Mesa,2br,11,2016,11/1/16,2327,1134
Newport Beach,2br,11,2016,11/1/16,3385,1134
Laguna Niguel,2br,11,2016,11/1/16,2303,1134
Aliso Viejo,2br,11,2016,11/1/16,2487,1134
Laguna Beach,2br,11,2016,11/1/16,2569,1134
Los Angeles,3br,11,2016,11/1/16,2268,1524
Anaheim,3br,11,2016,11/1/16,2680,1524
Santa Ana,3br,11,2016,11/1/16,2374,1524
Irvine,3br,11,2016,11/1/16,3482,1524
Huntington Beach,3br,11,2016,11/1/16,3162,1524
Garden Grove,3br,11,2016,11/1/16,2599,1524
Orange,3br,11,2016,11/1/16,2927,1524
Fullerton,3br,11,2016,11/1/16,2538,1524
Costa Mesa,3br,11,2016,11/1/16,3163,1524
Newport Beach,3br,11,2016,11/1/16,4601,1524
Laguna Niguel,3br,11,2016,11/1/16,3130,1524
Aliso Viejo,3br,11,2016,11/1/16,3380,1524
Laguna Beach,3br,11,2016,11/1/16,3491,1524
Los Angeles,4br,11,2016,11/1/16,2501,1776
Anaheim,4br,11,2016,11/1/16,2955,1776
Santa Ana,4br,11,2016,11/1/16,2617,1776
Irvine,4br,11,2016,11/1/16,3840,1776
Huntington Beach,4br,11,2016,11/1/16,3486,1776
Garden Grove,4br,11,2016,11/1/16,2866,1776
Orange,4br,11,2016,11/1/16,3227,1776
Fullerton,4br,11,2016,11/1/16,2799,1776
Costa Mesa,4br,11,2016,11/1/16,3487,1776
Newport Beach,4br,11,2016,11/1/16,5073,1776
Laguna Niguel,4br,11,2016,11/1/16,3451,1776
Aliso Viejo,4br,11,2016,11/1/16,3726,1776
Laguna Beach,4br,11,2016,11/1/16,3849,1776
Los Angeles,Studio,12,2016,12/1/16,1088,798
Anaheim,Studio,12,2016,12/1/16,1290,798
Santa Ana,Studio,12,2016,12/1/16,1141,798
Irvine,Studio,12,2016,12/1/16,1663,798
Huntington Beach,Studio,12,2016,12/1/16,1522,798
Garden Grove,Studio,12,2016,12/1/16,1247,798
Orange,Studio,12,2016,12/1/16,1408,798
Fullerton,Studio,12,2016,12/1/16,1220,798
Costa Mesa,Studio,12,2016,12/1/16,1511,798
Newport Beach,Studio,12,2016,12/1/16,2212,798
Laguna Niguel,Studio,12,2016,12/1/16,1498,798
Aliso Viejo,Studio,12,2016,12/1/16,1627,798
Laguna Beach,Studio,12,2016,12/1/16,1682,798
Los Angeles,1br,12,2016,12/1/16,1295,914
Anaheim,1br,12,2016,12/1/16,1536,914
Santa Ana,1br,12,2016,12/1/16,1358,914
Irvine,1br,12,2016,12/1/16,1980,914
Huntington Beach,1br,12,2016,12/1/16,1812,914
Garden Grove,1br,12,2016,12/1/16,1484,914
Orange,1br,12,2016,12/1/16,1675,914
Fullerton,1br,12,2016,12/1/16,1452,914
Costa Mesa,1br,12,2016,12/1/16,1799,914
Newport Beach,1br,12,2016,12/1/16,2633,914
Laguna Niguel,1br,12,2016,12/1/16,1783,914
Aliso Viejo,1br,12,2016,12/1/16,1936,914
Laguna Beach,1br,12,2016,12/1/16,2002,914
Los Angeles,2br,12,2016,12/1/16,1665,1133
Anaheim,2br,12,2016,12/1/16,1973,1133
Santa Ana,2br,12,2016,12/1/16,1745,1133
Irvine,2br,12,2016,12/1/16,2544,1133
Huntington Beach,2br,12,2016,12/1/16,2328,1133
Garden Grove,2br,12,2016,12/1/16,1907,1133
Orange,2br,12,2016,12/1/16,2153,1133
Fullerton,2br,12,2016,12/1/16,1866,1133
Costa Mesa,2br,12,2016,12/1/16,2311,1133
Newport Beach,2br,12,2016,12/1/16,3383,1133
Laguna Niguel,2br,12,2016,12/1/16,2291,1133
Aliso Viejo,2br,12,2016,12/1/16,2488,1133
Laguna Beach,2br,12,2016,12/1/16,2572,1133
Los Angeles,3br,12,2016,12/1/16,2262,1523
Anaheim,3br,12,2016,12/1/16,2682,1523
Santa Ana,3br,12,2016,12/1/16,2372,1523
Irvine,3br,12,2016,12/1/16,3458,1523
Huntington Beach,3br,12,2016,12/1/16,3164,1523
Garden Grove,3br,12,2016,12/1/16,2592,1523
Orange,3br,12,2016,12/1/16,2926,1523
Fullerton,3br,12,2016,12/1/16,2536,1523
Costa Mesa,3br,12,2016,12/1/16,3141,1523
Newport Beach,3br,12,2016,12/1/16,4598,1523
Laguna Niguel,3br,12,2016,12/1/16,3114,1523
Aliso Viejo,3br,12,2016,12/1/16,3381,1523
Laguna Beach,3br,12,2016,12/1/16,3496,1523
Los Angeles,4br,12,2016,12/1/16,2495,1774
Anaheim,4br,12,2016,12/1/16,2957,1774
Santa Ana,4br,12,2016,12/1/16,2615,1774
Irvine,4br,12,2016,12/1/16,3812,1774
Huntington Beach,4br,12,2016,12/1/16,3489,1774
Garden Grove,4br,12,2016,12/1/16,2858,1774
Orange,4br,12,2016,12/1/16,3226,1774
Fullerton,4br,12,2016,12/1/16,2796,1774
Costa Mesa,4br,12,2016,12/1/16,3463,1774
Newport Beach,4br,12,2016,12/1/16,5070,1774
Laguna Niguel,4br,12,2016,12/1/16,3434,1774
Aliso Viejo,4br,12,2016,12/1/16,3728,1774
Laguna Beach,4br,12,2016,12/1/16,3855,1774
Los Angeles,Studio,1,2017,1/1/17,1086,798
Anaheim,Studio,1,2017,1/1/17,1289,798
Santa Ana,Studio,1,2017,1/1/17,1144,798
Irvine,Studio,1,2017,1/1/17,1660,798
Huntington Beach,Studio,1,2017,1/1/17,1521,798
Garden Grove,Studio,1,2017,1/1/17,1236,798
Orange,Studio,1,2017,1/1/17,1406,798
Fullerton,Studio,1,2017,1/1/17,1226,798
Costa Mesa,Studio,1,2017,1/1/17,1504,798
Newport Beach,Studio,1,2017,1/1/17,2214,798
Laguna Niguel,Studio,1,2017,1/1/17,1494,798
Aliso Viejo,Studio,1,2017,1/1/17,1629,798
Laguna Beach,Studio,1,2017,1/1/17,1684,798
Los Angeles,1br,1,2017,1/1/17,1293,914
Anaheim,1br,1,2017,1/1/17,1535,914
Santa Ana,1br,1,2017,1/1/17,1362,914
Irvine,1br,1,2017,1/1/17,1975,914
Huntington Beach,1br,1,2017,1/1/17,1810,914
Garden Grove,1br,1,2017,1/1/17,1471,914
Orange,1br,1,2017,1/1/17,1673,914
Fullerton,1br,1,2017,1/1/17,1459,914
Costa Mesa,1br,1,2017,1/1/17,1790,914
Newport Beach,1br,1,2017,1/1/17,2636,914
Laguna Niguel,1br,1,2017,1/1/17,1778,914
Aliso Viejo,1br,1,2017,1/1/17,1938,914
Laguna Beach,1br,1,2017,1/1/17,2004,914
Los Angeles,2br,1,2017,1/1/17,1661,1134
Anaheim,2br,1,2017,1/1/17,1972,1134
Santa Ana,2br,1,2017,1/1/17,1750,1134
Irvine,2br,1,2017,1/1/17,2538,1134
Huntington Beach,2br,1,2017,1/1/17,2326,1134
Garden Grove,2br,1,2017,1/1/17,1890,1134
Orange,2br,1,2017,1/1/17,2150,1134
Fullerton,2br,1,2017,1/1/17,1875,1134
Costa Mesa,2br,1,2017,1/1/17,2300,1134
Newport Beach,2br,1,2017,1/1/17,3387,1134
Laguna Niguel,2br,1,2017,1/1/17,2285,1134
Aliso Viejo,2br,1,2017,1/1/17,2491,1134
Laguna Beach,2br,1,2017,1/1/17,2575,1134
Los Angeles,3br,1,2017,1/1/17,2258,1523
Anaheim,3br,1,2017,1/1/17,2680,1523
Santa Ana,3br,1,2017,1/1/17,2379,1523
Irvine,3br,1,2017,1/1/17,3450,1523
Huntington Beach,3br,1,2017,1/1/17,3161,1523
Garden Grove,3br,1,2017,1/1/17,2569,1523
Orange,3br,1,2017,1/1/17,2922,1523
Fullerton,3br,1,2017,1/1/17,2548,1523
Costa Mesa,3br,1,2017,1/1/17,3125,1523
Newport Beach,3br,1,2017,1/1/17,4603,1523
Laguna Niguel,3br,1,2017,1/1/17,3105,1523
Aliso Viejo,3br,1,2017,1/1/17,3385,1523
Laguna Beach,3br,1,2017,1/1/17,3499,1523
Los Angeles,4br,1,2017,1/1/17,2489,1774
Anaheim,4br,1,2017,1/1/17,2955,1774
Santa Ana,4br,1,2017,1/1/17,2623,1774
Irvine,4br,1,2017,1/1/17,3803,1774
Huntington Beach,4br,1,2017,1/1/17,3486,1774
Garden Grove,4br,1,2017,1/1/17,2833,1774
Orange,4br,1,2017,1/1/17,3221,1774
Fullerton,4br,1,2017,1/1/17,2810,1774
Costa Mesa,4br,1,2017,1/1/17,3446,1774
Newport Beach,4br,1,2017,1/1/17,5075,1774
Laguna Niguel,4br,1,2017,1/1/17,3424,1774
Aliso Viejo,4br,1,2017,1/1/17,3732,1774
Laguna Beach,4br,1,2017,1/1/17,3858,1774
Los Angeles,Studio,2,2017,2/1/17,1092,801
Anaheim,Studio,2,2017,2/1/17,1291,801
Santa Ana,Studio,2,2017,2/1/17,1155,801
Irvine,Studio,2,2017,2/1/17,1667,801
Huntington Beach,Studio,2,2017,2/1/17,1529,801
Garden Grove,Studio,2,2017,2/1/17,1241,801
Orange,Studio,2,2017,2/1/17,1419,801
Fullerton,Studio,2,2017,2/1/17,1234,801
Costa Mesa,Studio,2,2017,2/1/17,1503,801
Newport Beach,Studio,2,2017,2/1/17,2232,801
Laguna Niguel,Studio,2,2017,2/1/17,1508,801
Aliso Viejo,Studio,2,2017,2/1/17,1635,801
Laguna Beach,Studio,2,2017,2/1/17,1684,801
Los Angeles,1br,2,2017,2/1/17,1300,917
Anaheim,1br,2,2017,2/1/17,1536,917
Santa Ana,1br,2,2017,2/1/17,1375,917
Irvine,1br,2,2017,2/1/17,1984,917
Huntington Beach,1br,2,2017,2/1/17,1820,917
Garden Grove,1br,2,2017,2/1/17,1477,917
Orange,1br,2,2017,2/1/17,1688,917
Fullerton,1br,2,2017,2/1/17,1469,917
Costa Mesa,1br,2,2017,2/1/17,1789,917
Newport Beach,1br,2,2017,2/1/17,2656,917
Laguna Niguel,1br,2,2017,2/1/17,1795,917
Aliso Viejo,1br,2,2017,2/1/17,1946,917
Laguna Beach,1br,2,2017,2/1/17,2005,917
Los Angeles,2br,2,2017,2/1/17,1670,1137
Anaheim,2br,2,2017,2/1/17,1974,1137
Santa Ana,2br,2,2017,2/1/17,1767,1137
Irvine,2br,2,2017,2/1/17,2549,1137
Huntington Beach,2br,2,2017,2/1/17,2338,1137
Garden Grove,2br,2,2017,2/1/17,1898,1137
Orange,2br,2,2017,2/1/17,2170,1137
Fullerton,2br,2,2017,2/1/17,1887,1137
Costa Mesa,2br,2,2017,2/1/17,2299,1137
Newport Beach,2br,2,2017,2/1/17,3413,1137
Laguna Niguel,2br,2,2017,2/1/17,2306,1137
Aliso Viejo,2br,2,2017,2/1/17,2500,1137
Laguna Beach,2br,2,2017,2/1/17,2576,1137
Los Angeles,3br,2,2017,2/1/17,2270,1528
Anaheim,3br,2,2017,2/1/17,2683,1528
Santa Ana,3br,2,2017,2/1/17,2401,1528
Irvine,3br,2,2017,2/1/17,3464,1528
Huntington Beach,3br,2,2017,2/1/17,3178,1528
Garden Grove,3br,2,2017,2/1/17,2580,1528
Orange,3br,2,2017,2/1/17,2949,1528
Fullerton,3br,2,2017,2/1/17,2565,1528
Costa Mesa,3br,2,2017,2/1/17,3124,1528
Newport Beach,3br,2,2017,2/1/17,4639,1528
Laguna Niguel,3br,2,2017,2/1/17,3134,1528
Aliso Viejo,3br,2,2017,2/1/17,3398,1528
Laguna Beach,3br,2,2017,2/1/17,3501,1528
Los Angeles,4br,2,2017,2/1/17,2503,1781
Anaheim,4br,2,2017,2/1/17,2959,1781
Santa Ana,4br,2,2017,2/1/17,2647,1781
Irvine,4br,2,2017,2/1/17,3820,1781
Huntington Beach,4br,2,2017,2/1/17,3504,1781
Garden Grove,4br,2,2017,2/1/17,2844,1781
Orange,4br,2,2017,2/1/17,3251,1781
Fullerton,4br,2,2017,2/1/17,2828,1781
Costa Mesa,4br,2,2017,2/1/17,3445,1781
Newport Beach,4br,2,2017,2/1/17,5115,1781
Laguna Niguel,4br,2,2017,2/1/17,3456,1781
Aliso Viejo,4br,2,2017,2/1/17,3746,1781
Laguna Beach,4br,2,2017,2/1/17,3860,1781
Los Angeles,Studio,3,2017,3/1/17,1103,805
Anaheim,Studio,3,2017,3/1/17,1302,805
Santa Ana,Studio,3,2017,3/1/17,1174,805
Irvine,Studio,3,2017,3/1/17,1684,805
Huntington Beach,Studio,3,2017,3/1/17,1541,805
Garden Grove,Studio,3,2017,3/1/17,1266,805
Orange,Studio,3,2017,3/1/17,1447,805
Fullerton,Studio,3,2017,3/1/17,1244,805
Costa Mesa,Studio,3,2017,3/1/17,1512,805
Newport Beach,Studio,3,2017,3/1/17,2261,805
Laguna Niguel,Studio,3,2017,3/1/17,1529,805
Aliso Viejo,Studio,3,2017,3/1/17,1653,805
Laguna Beach,Studio,3,2017,3/1/17,1696,805
Los Angeles,1br,3,2017,3/1/17,1312,922
Anaheim,1br,3,2017,3/1/17,1550,922
Santa Ana,1br,3,2017,3/1/17,1397,922
Irvine,1br,3,2017,3/1/17,2004,922
Huntington Beach,1br,3,2017,3/1/17,1834,922
Garden Grove,1br,3,2017,3/1/17,1506,922
Orange,1br,3,2017,3/1/17,1722,922
Fullerton,1br,3,2017,3/1/17,1480,922
Costa Mesa,1br,3,2017,3/1/17,1800,922
Newport Beach,1br,3,2017,3/1/17,2691,922
Laguna Niguel,1br,3,2017,3/1/17,1820,922
Aliso Viejo,1br,3,2017,3/1/17,1968,922
Laguna Beach,1br,3,2017,3/1/17,2018,922
Los Angeles,2br,3,2017,3/1/17,1686,1144
Anaheim,2br,3,2017,3/1/17,1991,1144
Santa Ana,2br,3,2017,3/1/17,1795,1144
Irvine,2br,3,2017,3/1/17,2575,1144
Huntington Beach,2br,3,2017,3/1/17,2357,1144
Garden Grove,2br,3,2017,3/1/17,1935,1144
Orange,2br,3,2017,3/1/17,2213,1144
Fullerton,2br,3,2017,3/1/17,1902,1144
Costa Mesa,2br,3,2017,3/1/17,2313,1144
Newport Beach,2br,3,2017,3/1/17,3458,1144
Laguna Niguel,2br,3,2017,3/1/17,2338,1144
Aliso Viejo,2br,3,2017,3/1/17,2529,1144
Laguna Beach,2br,3,2017,3/1/17,2593,1144
Los Angeles,3br,3,2017,3/1/17,2292,1536
Anaheim,3br,3,2017,3/1/17,2706,1536
Santa Ana,3br,3,2017,3/1/17,2440,1536
Irvine,3br,3,2017,3/1/17,3500,1536
Huntington Beach,3br,3,2017,3/1/17,3204,1536
Garden Grove,3br,3,2017,3/1/17,2630,1536
Orange,3br,3,2017,3/1/17,3008,1536
Fullerton,3br,3,2017,3/1/17,2586,1536
Costa Mesa,3br,3,2017,3/1/17,3144,1536
Newport Beach,3br,3,2017,3/1/17,4699,1536
Laguna Niguel,3br,3,2017,3/1/17,3178,1536
Aliso Viejo,3br,3,2017,3/1/17,3437,1536
Laguna Beach,3br,3,2017,3/1/17,3525,1536
Los Angeles,4br,3,2017,3/1/17,2527,1790
Anaheim,4br,3,2017,3/1/17,2984,1790
Santa Ana,4br,3,2017,3/1/17,2690,1790
Irvine,4br,3,2017,3/1/17,3859,1790
Huntington Beach,4br,3,2017,3/1/17,3532,1790
Garden Grove,4br,3,2017,3/1/17,2900,1790
Orange,4br,3,2017,3/1/17,3316,1790
Fullerton,4br,3,2017,3/1/17,2851,1790
Costa Mesa,4br,3,2017,3/1/17,3466,1790
Newport Beach,4br,3,2017,3/1/17,5181,1790
Laguna Niguel,4br,3,2017,3/1/17,3504,1790
Aliso Viejo,4br,3,2017,3/1/17,3789,1790
Laguna Beach,4br,3,2017,3/1/17,3886,1790
Los Angeles,Studio,4,2017,4/1/17,1115,811
Anaheim,Studio,4,2017,4/1/17,1326,811
Santa Ana,Studio,4,2017,4/1/17,1197,811
Irvine,Studio,4,2017,4/1/17,1705,811
Huntington Beach,Studio,4,2017,4/1/17,1557,811
Garden Grove,Studio,4,2017,4/1/17,1302,811
Orange,Studio,4,2017,4/1/17,1472,811
Fullerton,Studio,4,2017,4/1/17,1262,811
Costa Mesa,Studio,4,2017,4/1/17,1517,811
Newport Beach,Studio,4,2017,4/1/17,2302,811
Laguna Niguel,Studio,4,2017,4/1/17,1544,811
Aliso Viejo,Studio,4,2017,4/1/17,1666,811
Laguna Beach,Studio,4,2017,4/1/17,1706,811
Los Angeles,1br,4,2017,4/1/17,1327,928
Anaheim,1br,4,2017,4/1/17,1579,928
Santa Ana,1br,4,2017,4/1/17,1424,928
Irvine,1br,4,2017,4/1/17,2029,928
Huntington Beach,1br,4,2017,4/1/17,1853,928
Garden Grove,1br,4,2017,4/1/17,1549,928
Orange,1br,4,2017,4/1/17,1751,928
Fullerton,1br,4,2017,4/1/17,1502,928
Costa Mesa,1br,4,2017,4/1/17,1806,928
Newport Beach,1br,4,2017,4/1/17,2740,928
Laguna Niguel,1br,4,2017,4/1/17,1838,928
Aliso Viejo,1br,4,2017,4/1/17,1983,928
Laguna Beach,1br,4,2017,4/1/17,2031,928
Los Angeles,2br,4,2017,4/1/17,1705,1151
Anaheim,2br,4,2017,4/1/17,2028,1151
Santa Ana,2br,4,2017,4/1/17,1830,1151
Irvine,2br,4,2017,4/1/17,2607,1151
Huntington Beach,2br,4,2017,4/1/17,2381,1151
Garden Grove,2br,4,2017,4/1/17,1991,1151
Orange,2br,4,2017,4/1/17,2251,1151
Fullerton,2br,4,2017,4/1/17,1929,1151
Costa Mesa,2br,4,2017,4/1/17,2321,1151
Newport Beach,2br,4,2017,4/1/17,3521,1151
Laguna Niguel,2br,4,2017,4/1/17,2361,1151
Aliso Viejo,2br,4,2017,4/1/17,2548,1151
Laguna Beach,2br,4,2017,4/1/17,2610,1151
Los Angeles,3br,4,2017,4/1/17,2318,1547
Anaheim,3br,4,2017,4/1/17,2757,1547
Santa Ana,3br,4,2017,4/1/17,2487,1547
Irvine,3br,4,2017,4/1/17,3544,1547
Huntington Beach,3br,4,2017,4/1/17,3235,1547
Garden Grove,3br,4,2017,4/1/17,2705,1547
Orange,3br,4,2017,4/1/17,3059,1547
Fullerton,3br,4,2017,4/1/17,2622,1547
Costa Mesa,3br,4,2017,4/1/17,3154,1547
Newport Beach,3br,4,2017,4/1/17,4785,1547
Laguna Niguel,3br,4,2017,4/1/17,3209,1547
Aliso Viejo,3br,4,2017,4/1/17,3463,1547
Laguna Beach,3br,4,2017,4/1/17,3547,1547
Los Angeles,4br,4,2017,4/1/17,2556,1802
Anaheim,4br,4,2017,4/1/17,3040,1802
